Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
"Malawi","Bembeke turn off","Beans","Retail",2010,04,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2010,05,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2010,06,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2010,07,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2010,08,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2010,09,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2010,10,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2010,11,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2010,12,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2011,01,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2011,02,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2011,03,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2011,04,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2011,05,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2011,06,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2011,07,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2011,08,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2011,09,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2011,10,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2011,11,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2011,12,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2012,01,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2012,02,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2012,03,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2012,04,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2012,05,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2012,06,300,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2012,07,280,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2012,08,280,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2012,09,280,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2012,10,235,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2012,11,281.67,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2012,12,285,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2013,01,300,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2013,02,261.04,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2013,03,325,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2013,04,245,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2013,05,251.77,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2013,06,335,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2013,07,306.25,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2013,08,306.25,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2013,09,364.17,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2013,10,347.6,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2013,11,350.41,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2013,12,351.85,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2014,01,359.77,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Beans","Retail",2014,02,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2014,03,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2014,04,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2014,05,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2014,06,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2014,07,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2014,08,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2014,09,345,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2014,10,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2014,11,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2014,12,450,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2015,01,500,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2015,02,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2015,03,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2015,04,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2015,05,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2015,06,380,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2015,07,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2015,08,435,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2015,09,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2015,10,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2015,11,448.125,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2015,12,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2016,01,550,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2016,02,550,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2016,03,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2016,04,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2016,05,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2016,06,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2016,07,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2016,08,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2016,09,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2016,10,675.41,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2016,11,698.155,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2016,12,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2017,01,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2017,02,775.47,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2017,03,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2017,04,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2017,05,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2017,06,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2017,07,372.85,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2017,08,420,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2017,09,443.295,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2017,10,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2017,11,426.545,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2017,12,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2018,01,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2018,02,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2018,03,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2018,04,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2018,05,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2018,06,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2018,07,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2018,08,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2018,09,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2018,10,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2018,11,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2018,12,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2019,01,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2019,02,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2019,03,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2019,04,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2019,05,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2019,06,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2019,07,700,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2019,08,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2019,09,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2019,10,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2019,11,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2019,12,888.45,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Bembeke turn off","Beans","Retail",2020,01,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2020,02,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2020,03,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2020,04,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2020,05,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2020,06,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2020,07,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2020,08,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2020,09,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2020,10,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2020,11,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2020,12,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2021,01,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2021,02,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2021,03,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2021,04,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2021,05,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2021,06,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2021,07,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2021,08,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2021,09,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2021,10,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2021,11,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2021,12,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2022,01,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2022,02,,KG,MWK,""
"Malawi","Bembeke turn off","Beans","Retail",2022,03,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2003,01,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2003,02,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2003,03,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2003,04,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2003,05,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2003,06,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2003,07,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2003,08,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2003,09,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2003,10,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2003,11,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2003,12,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2004,01,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2004,02,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2004,03,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2004,04,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2004,05,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2004,06,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2004,07,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2004,08,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2004,09,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2004,10,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2004,11,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2004,12,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2005,01,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2005,02,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2005,03,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2005,04,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2005,05,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2005,06,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2005,07,19.035,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2005,08,21.43,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2005,09,23.47,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2005,10,29.12,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2005,11,28.9475,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2005,12,30.49,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2006,01,41.275,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2006,02,51.5625,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2006,03,43.744,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2006,04,26,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2006,05,11.7567,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2006,06,14.75,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2006,07,18.6667,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2006,08,23.5975,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2006,09,19.5,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2006,10,20,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2006,11,18.0767,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2006,12,18,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2007,01,18.6922,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2007,02,16,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2007,03,15,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2007,04,14,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2007,05,14,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2007,06,13.5,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2007,07,14,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2007,08,14.6,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2007,09,16,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2007,10,17.886,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2007,11,22.3175,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2007,12,27.1925,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2008,01,33,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2008,02,45.7467,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2008,03,50,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2008,04,38.934,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2008,05,37.89,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2008,06,45.3667,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2008,07,50.495,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2008,08,56.61,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2008,09,66.67,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2008,10,55.5933,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2008,11,56.56,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2008,12,77.78,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2009,01,77.78,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2009,02,72.22,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2009,03,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2009,04,50.165,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2009,05,37.505,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2009,06,33.915,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2009,07,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2009,08,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2009,09,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2009,10,40.76,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2009,11,39.76,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2009,12,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2010,01,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2010,02,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2010,03,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2010,04,36.775,KG,MWK,"Tentative WFP"
"Malawi","Bembeke turn off","Maize","Retail",2010,05,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2010,06,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2010,07,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2010,08,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2010,09,26,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Maize","Retail",2010,10,26.5,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Maize","Retail",2010,11,26.5,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Maize","Retail",2010,12,27,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Maize","Retail",2011,01,27.5,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Maize","Retail",2011,02,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2011,03,,KG,MWK,""
"Malawi","Bembeke turn off","Maize","Retail",2011,04,25.14,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Maize","Retail",2011,05,20.14,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Maize","Retail",2011,06,24.1433,KG,MWK,"Ministry of Agriculture"
"Malawi","Bembeke turn off","Maize","Retail",2011,07,30.16,KG,MWK,"Ministry of Agriculture"
