Country;Admin 1;Market;Commodity;Price Type;Year;Month;Price;Unit;Currency;Data Source
Malawi;Central Region;Bembeke turn off;Beans;Retail;2017;9;443295;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Beans;Retail;2017;10;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2017;11;426545;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Beans;Retail;2017;12;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2018;1;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2018;2;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2018;3;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2018;4;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2018;5;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2018;6;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2018;7;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2018;8;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2018;9;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2018;10;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2018;11;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2018;12;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2019;1;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2019;2;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2019;3;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2019;4;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2019;5;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2019;6;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2019;7;700;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Beans;Retail;2019;8;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2019;9;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2019;10;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2019;11;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Beans;Retail;2019;12;88845;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2005;7;19035;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2005;8;2143;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2005;9;2347;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2005;10;2912;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2005;11;289475;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2005;12;3049;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2006;1;41275;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2006;2;515625;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2006;3;43744;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2006;4;26;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2006;5;117567;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2006;6;1475;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2006;7;186667;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2006;8;235975;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2006;9;195;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2006;10;20;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2006;11;180767;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2006;12;18;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2007;1;186922;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2007;2;16;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2007;3;15;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2007;4;14;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2007;5;14;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2007;6;135;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2007;7;14;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2007;8;146;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2007;9;16;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2007;10;17886;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2007;11;223175;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2007;12;271925;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2008;1;33;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2008;2;457467;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2008;3;50;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2008;4;38934;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2008;5;3789;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2008;6;453667;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2008;7;50495;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2008;8;5661;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2008;9;6667;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2008;10;555933;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2008;11;5656;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2008;12;7778;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2009;1;7778;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2009;2;7222;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2009;3;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2009;4;50165;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2009;5;37505;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2009;6;33915;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2009;7;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2009;8;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2009;9;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2009;10;4076;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2009;11;3976;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2009;12;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2010;1;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2010;2;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2010;3;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2010;4;36775;KG;MWK;Tentative WFP
Malawi;Central Region;Bembeke turn off;Maize;Retail;2010;5;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2010;6;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2010;7;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2010;8;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2010;9;26;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2010;10;265;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2010;11;265;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2010;12;27;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2011;1;275;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2011;2;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2011;3;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2011;4;2514;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2011;5;2014;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2011;6;241433;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2011;7;3016;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2011;8;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2011;9;2778;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2011;10;2778;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2011;11;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2011;12;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2012;1;50;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2012;2;45;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2012;3;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2012;4;475;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2012;5;45;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2012;6;425;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2012;7;475;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2012;8;50;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2012;9;50;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2012;10;50;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2012;11;60;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2012;12;55;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2013;1;70;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2013;2;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2013;3;725;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2013;4;1225;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2013;5;3333;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2013;6;8167;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2013;7;9512;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2013;8;10822;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2013;9;10073;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2013;10;996;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2013;11;100;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2013;12;11021;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2014;1;12786;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Maize;Retail;2014;2;1060125;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2014;3;1013025;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2014;4;81625;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2014;5;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2014;6;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2014;7;625625;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2014;8;6125;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2014;9;528;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2014;10;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2014;11;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2014;12;70;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2015;1;90;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2015;2;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2015;3;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2015;4;11375;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2015;5;1025733;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2015;6;100;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2015;7;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2015;8;12125;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2015;9;115;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2015;10;140;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2015;11;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2015;12;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2016;1;220;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2016;2;220;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2016;3;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2016;4;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2016;5;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2016;6;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2016;7;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2016;8;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2016;9;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2016;10;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2016;11;200;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2016;12;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2017;1;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2017;2;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2017;3;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2017;4;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2017;5;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2017;6;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2017;7;80;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2017;8;70;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2017;9;75;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2017;10;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2017;11;75;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2017;12;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2018;1;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2018;2;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2018;3;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2018;4;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2018;5;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2018;6;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2018;7;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2018;8;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2018;9;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2018;10;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2018;11;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2018;12;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2019;1;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2019;2;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2019;3;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2019;4;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2019;5;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2019;6;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2019;7;17125;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Maize;Retail;2019;8;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2019;9;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2019;10;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2019;11;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Maize;Retail;2019;12;28727;KG;MWK;Ministry of Agriculture and Food Security
Malawi;Central Region;Bembeke turn off;Rice;Retail;2012;6;280;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2012;7;300;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2012;8;300;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2012;9;300;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2012;10;300;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2012;11;300;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2012;12;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Rice;Retail;2013;1;367;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2013;2;26743;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2013;3;380;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2013;4;420;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2013;5;28937;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2013;6;37213;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2013;7;34954;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2013;8;34954;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2013;9;3616;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2013;10;3625;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2013;11;360;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2013;12;36566;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2014;1;3716;KG;MWK;Ministry of Agriculture
Malawi;Central Region;Bembeke turn off;Rice;Retail;2014;2;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Rice;Retail;2014;3;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Rice;Retail;2014;4;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Rice;Retail;2014;5;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Rice;Retail;2014;6;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Rice;Retail;2014;7;;KG;MWK;
Malawi;Central Region;Bembeke turn off;Rice;Retail;2014;8;;KG;MWK;
